Date, Num Users
2021-02-04,66147575
2021-02-05,66199879
2021-02-06,66244183
2021-02-07,66281573
2021-02-08,66323491
2021-02-09,66377355
2021-02-10,66429897
2021-02-11,66204011
2021-02-12,66528034
2021-02-13,66571500
2021-02-14,66606684
2021-02-15,66645443
2021-02-16,66695127
2021-02-17,66746478
2021-02-18,66798518
2021-02-19,66847580
2021-02-20,66418407
2021-02-21,66174738
2021-02-22,66975311
2021-02-23,67032010
2021-02-24,67025898
2021-02-25,67141729
2021-02-26,67192281
2021-02-27,67237258
2021-02-28,67274297
2021-03-01,67317492
2021-03-02,67375241
2021-03-03,67434036
2021-03-04,67488941
2021-03-05,67540374
2021-03-06,67586522
2021-03-07,67623995
2021-03-08,67667763
2021-03-09,67725555
2021-03-10,67781321
2021-03-11,67835467
2021-03-12,67886851
2021-03-13,67931008
2021-03-14,67970069
2021-03-15,67987452
2021-03-16,68069673
2021-03-17,68122974
2021-03-18,68174887
2021-03-19,68225639
2021-03-20,68269563
2021-03-21,68308751
2021-03-22,68355314
2021-03-23,68412566
2021-03-24,68467947
2021-03-25,68516600
2021-03-26,68565733
2021-03-27,68607160
2021-03-28,68641798
2021-03-29,68682579
2021-03-30,68734437
2021-03-31,68784748
2021-04-01,68576234
2021-04-02,68884443
2021-04-03,68923038
2021-04-04,68958886
2021-04-05,68993547
2021-04-06,69044418
2021-04-07,69101025
2021-04-08,69153627
2021-04-09,69203119
2021-04-10,69244704
2021-04-11,69281297
2021-04-12,69326800
2021-04-13,69350647
2021-04-14,69433100
2021-04-15,69483254
2021-04-16,69532065
2021-04-17,69575092
2021-04-18,69413822
2021-04-19,69657505
2021-04-20,69714656
2021-04-21,69769275
2021-04-22,67735558
2021-04-23,69387024
2021-04-24,69913956
2021-04-25,69950821
2021-04-26,69995291
2021-04-27,70049794
2021-04-28,70103137
2021-04-29,70152737
2021-04-30,70193942
2021-05-01,69359189
2021-05-02,70269600
2021-05-03,70311054
2021-05-04,70364126
2021-05-05,70416791
2021-05-06,70469331
2021-05-07,70518023
2021-05-08,70489703
2021-05-09,70598480
2021-05-10,70641869
2021-05-11,70696512
2021-05-12,70749313
2021-05-13,70798193
2021-05-14,70844696
2021-05-15,70881149
2021-05-16,70925777
2021-05-17,70231972
2021-05-18,70550236
2021-05-19,71081314
2021-05-20,71132112
2021-05-21,71183770
2021-05-22,71225617
2021-05-23,71263463
2021-05-24,71307060
2021-05-25,71360896
2021-05-26,71292748
2021-05-27,71476416
2021-05-28,71529425
2021-05-29,71573244
2021-05-30,71611473
2021-05-31,71555200
2021-06-01,71706048
2021-06-02,71761672
2021-06-03,71813949
2021-06-04,71863966
2021-06-05,71905917
2021-06-06,71945712
2021-06-07,71993008
2021-06-08,71610201
2021-06-09,72100477
2021-06-10,72152443
2021-06-11,69309251
2021-06-12,72244449
2021-06-13,72280437
2021-06-14,72323099
2021-06-15,70049830
2021-06-16,72429845
2021-06-17,72480099
2021-06-18,72527797
2021-06-19,72567204
2021-06-20,72599949
2021-06-21,72640641
2021-06-22,72692354
2021-06-23,72740574
2021-06-24,72678314
2021-06-25,72835990
2021-06-26,72875678
2021-06-27,72908899
2021-06-28,72952278
2021-06-29,73003834
2021-06-30,73055131
2021-07-01,73107987
2021-07-02,73157064
